QueryType,QueryValue,ActivityType,JobPostUrl,CompanyName,CompanyWebsite,JobTitle,JobLocation,PostedOn,NumberOfApplicants,Industry,EmploymentType,SeniorityLevel,JobFunction,JobPosterProfileUrl,JobPosterFirstName,JobPosterLastName,DegreeOfConnection,ScrapedDate
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2207088620,salud asistencia s a,N/A,Trabajo Odontologa General,Santiago Santiago Metropolitan Chile,09/27/2020 21:00:00,7,Architecture & Planning. Civil Engineering. Human Resources,Full-time,Associate,Health Care Provider,N/A,N/A,N/A,N/A,10/20/2020 3:29:22 AM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2277426642,Interexpo,N/A,Junior,Huechuraba CL,10/24/2020 04:43:50,1,Marketing & Advertising. Human Resources. Events Services,Full-time,Not Applicable,Other,N/A,N/A,N/A,N/A,11/5/2020 2:42:07 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2277521248,Artica.nl,http://www.artica.nl,Colorista,Recoleta CL,11/05/2020 05:53:20,0,Marketing & Advertising. Staffing & Recruiting. Human Resources,Full-time,Entry level,Management. Manufacturing,N/A,N/A,N/A,N/A,11/5/2020 2:42:40 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2277443472,ManpowerGroup Chile,http://www.manpowergroup.cl,Reponedor/a Supermercado Peñalolen,Peñalolén CL,11/05/2020 05:37:06,0,Staffing & Recruiting. Human Resources. Hospital & Health Care,Full-time,Entry level,Sales. Business Development,N/A,N/A,N/A,N/A,11/5/2020 2:43:22 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2277454779,Cygnus,http://www.cygnus.cl,Reponedor de Supermercados La Reina Part Time AM - (N-090) - Cygnus,La Reina CL,11/02/2020 01:07:02,0,Food & Beverages. Staffing & Recruiting. Human Resources,Part-time,Entry level,Sales. Business Development,N/A,N/A,N/A,N/A,11/5/2020 2:44:12 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2277509697,Servip LTDA.,http://www.gruposervip.cl,Carreros La Reina Part time 20 horas,La Reina CL,10/26/2020 15:12:04,0,Marketing & Advertising. Human Resources. Banking,Part-time,Not Applicable,Other,N/A,N/A,N/A,N/A,11/5/2020 2:45:02 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2277582541,ISAM,N/A,Prevencionista Riesgos Nocturno /(40.000 por jornada) hoy en la noche y mañana 08 de octubre - Ñuñoa,Ñuñoa CL,11/05/2020 06:11:07,0,Food & Beverages. Human Resources. Retail,Full-time,Entry level,Other,N/A,N/A,N/A,N/A,11/5/2020 2:45:39 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2277429405,maquimetal ltda,http://www.maquimetal.cl,Vendedores,Estacion Central CL,10/11/2020 05:34:13,0,Mechanical Or Industrial Engineering. Mining & Metals. Human Resources,Full-time,Entry level,Sales. Business Development,N/A,N/A,N/A,N/A,11/5/2020 2:46:32 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2277495934,Birrous y Cia Ltda,http://www.birrous.cl,Asistente Administrativo (a) | JP668,Santiago CL,11/02/2020 01:23:20,6,Computer Software. Human Resources. Accounting,Full-time,Entry level,Administrative,N/A,N/A,N/A,N/A,11/5/2020 2:47:23 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2277528603,Arcoprime,N/A,Ayudantes de Cocina para Comuna de La Reina,La Reina CL,11/05/2020 05:56:03,0,Construction. Staffing & Recruiting. Human Resources,Full-time,Entry level,Management. Manufacturing,N/A,N/A,N/A,N/A,11/5/2020 2:48:23 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2277574492,ECR International,http://www.ecrinternational.com,Promotor Huawei Jornada parcial y Part Time,Ñuñoa CL,11/05/2020 06:08:44,2,Staffing & Recruiting. Human Resources. Financial Services,Part-time,Entry level,Design. Art/Creative. Information Technology,N/A,N/A,N/A,N/A,11/5/2020 3:00:29 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2277492909,ABB,https://social.abb/website,Service Sales Specialist,Santiago CL,11/05/2020 05:47:08,10,Electrical & Electronic Manufacturing,Full-time,Mid-Senior level,Sales. Business Development,N/A,N/A,N/A,N/A,11/5/2020 3:01:07 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2277512305,GM InSite,http://www.gminsite.cl,Auxiliar Administrativo - [HSE-241],Estación Colina CL,10/23/2020 11:28:06,0,Marketing & Advertising. Information Technology & Services. Human Resources,Full-time,Entry level,Administrative,N/A,N/A,N/A,N/A,11/5/2020 3:01:39 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2277567437,Holding Incosec,http://www.incosec.cl,operario de surtido picking oxxo 2 semanas con posibilidad e renovación,Pudahuel CL,11/05/2020 06:06:31,0,Industrial Automation. Mechanical Or Industrial Engineering. Oil & Energy,Full-time,Entry level,Other,N/A,N/A,N/A,N/A,11/5/2020 3:02:12 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2277416908,Hites,http://www.hites.cl,Operarios de Despacho Pudahuel - Hites,Pudahuel CL,11/05/2020 05:32:30,0,Staffing & Recruiting. Human Resources. Retail,Full-time,Entry level,Other,N/A,N/A,N/A,N/A,11/5/2020 3:02:53 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2277464626,N/A,N/A,Se Buscan Diseñadores de Logos | Diseño de Logo - La Florida,La Florida CL,11/05/2020 05:41:24,0,Construction. Telecommunications. Consumer Services,Full-time,Not Applicable,Other,N/A,N/A,N/A,N/A,11/5/2020 3:03:35 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2277441454,Parque del Recuerdo,http://www.parquedelrecuerdo.cl,(ZI534) - Asistente De Servicios Recoleta. - Parque Del Recuerdo,Recoleta CL,10/29/2020 19:41:06,0,Human Resources. Insurance. Financial Services,Full-time,Entry level,Administrative,N/A,N/A,N/A,N/A,11/5/2020 3:04:32 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2277534424,Copromet S.A.,N/A,[OS-794] - Coordinador (a) de Ventas,La Cisterna CL,10/23/2020 11:34:08,0,Staffing & Recruiting. Human Resources. Management Consulting,Full-time,Not Applicable,Other,N/A,N/A,N/A,N/A,11/5/2020 3:05:28 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2277474632,Mariberico,N/A,Cajero Fulltime - Ñuñoa,Ñuñoa CL,11/05/2020 05:43:10,0,Food & Beverages. Human Resources. Financial Services,Full-time,Entry level,Sales. Business Development,N/A,N/A,N/A,N/A,11/5/2020 3:06:16 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2277561007,Cygnus,http://www.cygnus.cl,Reemplazo Reponedor de Supermercados para Ñuñoa Full Time AM,Ñuñoa CL,11/05/2020 06:03:10,0,Food & Beverages. Staffing & Recruiting. Human Resources,Full-time,Entry level,Sales. Business Development,N/A,N/A,N/A,N/A,11/5/2020 3:07:07 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2279878190,Central Bank of Chile,http://www.bcentral.cl,Profesional Senior del Grupo de Desarrollo e Innovación Financiera,Provincia de Santiago Chile,11/05/2020 15:14:57,11,Banking,Full-time,Associate,Finance,N/A,N/A,N/A,N/A,11/5/2020 4:00:15 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2279924598,Empresas Indumotora,http://www.indumotora.com,Product Manager,Santiago Región Metropolitana de Santiago Chile,11/05/2020 15:36:01,77,Automotive,Full-time,Mid-Senior level,Strategy/Planning. Product Management. Sales,https://www.linkedin.com/in/ACoAABPB6dEBaMuuAQdjV_liWt-Trd3TGzqp24Y,Alexandra,Vivanco,DISTANCE_3,11/5/2020 4:00:48 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2277506131,ManpowerGroup Chile,http://www.manpowergroup.cl,Cajeros/as supermercado La reina Full Time Turnos rotativos [AJ-530] - La Reina,La Reina CL,10/23/2020 11:25:28,0,Staffing & Recruiting. Human Resources. Hospital & Health Care,Full-time,Entry level,Sales. Business Development,N/A,N/A,N/A,N/A,11/5/2020 4:01:18 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2277427701,maquimetal ltda,http://www.maquimetal.cl,Vendedores,Estacion Central CL,10/11/2020 05:34:14,0,Mechanical Or Industrial Engineering. Mining & Metals. Human Resources,Full-time,Entry level,Sales. Business Development,N/A,N/A,N/A,N/A,11/5/2020 4:01:50 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2277529502,Servip LTDA.,http://www.gruposervip.cl,Carreros La Florida Part time 20 horas - SERVIP,La Florida CL,10/26/2020 15:16:58,0,Marketing & Advertising. Human Resources. Banking,Part-time,Not Applicable,Other,N/A,N/A,N/A,N/A,11/5/2020 4:02:21 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2277553664,Arcoprime,N/A,[Y23] - Atendedores Polifuncionales La Reina Part Time 20 Hrs ( Nocturno). - Arcoprime,La Reina CL,10/23/2020 11:39:28,0,Construction. Staffing & Recruiting. Human Resources,Part-time,Not Applicable,Other,N/A,N/A,N/A,N/A,11/5/2020 4:02:56 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2277602873,Hites,http://www.hites.cl,Servicio al Cliente Jornada Completa Santiago Centro y San Bernardo - Hites,Santiago CL,11/05/2020 06:17:00,3,Staffing & Recruiting. Human Resources. Retail,Full-time,Entry level,Customer Service. Information Technology,N/A,N/A,N/A,N/A,11/5/2020 4:03:37 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2277520955,Trabaja Global,N/A,Comex Tienda Deportiva - Vitacura,Vitacura CL,11/05/2020 05:54:42,3,Information Technology & Services. Food & Beverages. Human Resources,Full-time,Not Applicable,Other,N/A,N/A,N/A,N/A,11/5/2020 4:04:27 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2277533104,Cygnus,http://www.cygnus.cl,Reponedor de Supermercados La Reina Part Time AM [AW411] - Cygnus,La Reina CL,10/29/2020 20:00:21,0,Food & Beverages. Staffing & Recruiting. Human Resources,Part-time,Entry level,Sales. Business Development,N/A,N/A,N/A,N/A,11/5/2020 4:05:04 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2280029284,PUMA Group,http://about.puma.com/en/careers,People & Organization Analyst,Santiago CL,11/05/2020 16:27:05,7,Retail. Human Resources. Apparel & Fashion,Full-time,Associate,Human Resources. Training,N/A,N/A,N/A,N/A,11/5/2020 5:00:12 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2280071777,TIVIT LATAM,N/A,Analista de Procesos Metodología Ágil ,Santiago Región Metropolitana de Santiago Chile,11/05/2020 16:46:57,4,Information Technology & Services,Full-time,Mid-Senior level,Other. Information Technology,N/A,N/A,N/A,N/A,11/5/2020 5:01:12 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2277565264,ManpowerGroup Chile,http://www.manpowergroup.cl,Cajeros/as supermercado La Florida Full time Turnos rotativos - [IS-643],La Florida CL,10/23/2020 11:42:03,0,Staffing & Recruiting. Human Resources. Hospital & Health Care,Full-time,Entry level,Sales. Business Development,N/A,N/A,N/A,N/A,11/5/2020 5:02:05 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2277424948,maquimetal ltda,http://www.maquimetal.cl,Vendedores,Estacion Central CL,10/11/2020 05:34:14,0,Mechanical Or Industrial Engineering. Mining & Metals. Human Resources,Full-time,Entry level,Sales. Business Development,N/A,N/A,N/A,N/A,11/5/2020 5:02:50 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2277496608,Servip LTDA.,http://www.gruposervip.cl,Carreros La Reina Part time 20 horas - [IFI-233] - SERVIP,La Reina CL,10/26/2020 15:09:04,0,Marketing & Advertising. Human Resources. Banking,Part-time,Not Applicable,Other,N/A,N/A,N/A,N/A,11/5/2020 5:03:38 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2277560976,CENTRAL DE RESTAURANTES ARAMARK LTDA,N/A,Asistente administrativo/a - Oferta Inclusiva - N-480,Huechuraba CL,10/23/2020 11:42:00,0,Human Resources. Leisure Travel & Tourism. Hospitality,Full-time,Entry level,Administrative,N/A,N/A,N/A,N/A,11/5/2020 5:04:14 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2277558581,Cygnus,http://www.cygnus.cl,Reponedor De Supermercados La Reina Part Time Am. | [V372] - Cygnus,La Reina CL,10/29/2020 20:08:07,0,Food & Beverages. Staffing & Recruiting. Human Resources,Part-time,Entry level,Sales. Business Development,N/A,N/A,N/A,N/A,11/5/2020 5:05:02 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2277425763,maquimetal ltda,http://www.maquimetal.cl,Vendedores,Estacion Central CL,10/11/2020 05:34:14,0,Mechanical Or Industrial Engineering. Mining & Metals. Human Resources,Full-time,Entry level,Sales. Business Development,N/A,N/A,N/A,N/A,11/5/2020 5:05:38 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2277421107,ManpowerGroup Chile,http://www.manpowergroup.cl,Z031 Cajeros/as supermercado Recoleta Full Time Turnos rotativos,Recoleta CL,10/23/2020 11:06:44,0,Staffing & Recruiting. Human Resources. Hospital & Health Care,Full-time,Entry level,Sales. Business Development,N/A,N/A,N/A,N/A,11/5/2020 5:06:36 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2277505759,MOLI Ingeniería y Construcción,N/A,Asistente Oficina Tecnica - E803 - Ñuñoa,Ñuñoa CL,10/23/2020 11:27:00,0,Construction. Civil Engineering. Human Resources,Full-time,Entry level,Administrative,N/A,N/A,N/A,N/A,11/5/2020 5:07:11 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2277490798,Cygnus,http://www.cygnus.cl,Reponedor de Supermercados Lo Barnechea Part Time Sabado y Domingo Noche - [QZ-192] - Cygnus,Lo Barnechea CL,10/29/2020 19:50:41,0,Food & Beverages. Staffing & Recruiting. Human Resources,Part-time,Entry level,Sales. Business Development,N/A,N/A,N/A,N/A,11/5/2020 5:08:01 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2277429410,maquimetal ltda,http://www.maquimetal.cl,Vendedores,Estacion Central CL,10/11/2020 05:34:14,0,Mechanical Or Industrial Engineering. Mining & Metals. Human Resources,Full-time,Entry level,Sales. Business Development,N/A,N/A,N/A,N/A,11/5/2020 6:00:10 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2277516968,ManpowerGroup Chile,http://www.manpowergroup.cl,Reponedor/a Supermercado Pudahuel AM Full Time [TNZ88],Pudahuel CL,10/23/2020 11:29:46,0,Staffing & Recruiting. Human Resources. Hospital & Health Care,Full-time,Entry level,Sales. Business Development,N/A,N/A,N/A,N/A,11/5/2020 6:01:06 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2277464018,safeemployer,N/A,Personas Para Trabajar Puertas Afuera De Lunes A Viernes - [AL-497] - Colina,Estación Colina CL,11/02/2020 01:09:30,0,Individual & Family Services. Human Resources. Hospital & Health Care,Full-time,Entry level,Education. Training,N/A,N/A,N/A,N/A,11/5/2020 6:01:52 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2277529975,Cygnus,http://www.cygnus.cl,Cajera PT20 Recoleta - Cygnus,Recoleta CL,11/05/2020 05:56:45,1,Food & Beverages. Staffing & Recruiting. Human Resources,Part-time,Entry level,Sales. Business Development,N/A,N/A,N/A,N/A,11/5/2020 6:02:36 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2277495294,ManpowerGroup Chile,http://www.manpowergroup.cl,Cajeros/As Supermercado La Reina Sábado Y Domingo. [PC-112] - Manpower Chile,La Reina CL,10/23/2020 11:23:45,0,Staffing & Recruiting. Human Resources. Hospital & Health Care,Part-time,Entry level,Sales. Business Development,N/A,N/A,N/A,N/A,11/5/2020 6:03:36 PM
